Class,TotalBrokenRules,Minor,Major,Critical,cg-na,cg-npm
io/questdb/griffin/engine/functions/constants/FloatTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/ShortTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/GeoShortConstant.java,0,0,0,0,2,2
io/questdb/griffin/engine/functions/constants/IntConstant.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/GeoIntConstant.java,0,0,0,0,2,2
io/questdb/griffin/engine/functions/constants/ShortConstant.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/TimestampTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/ByteTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/RegProcedureTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/DateTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/Long256NullConstant.java,0,0,0,0,1,2
io/questdb/griffin/engine/functions/constants/StringArrayTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/BooleanTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/StrTypeConstant.java,0,0,0,0,1,4
io/questdb/griffin/engine/functions/constants/IntTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/Long256TypeConstant.java,0,0,0,0,1,3
io/questdb/griffin/engine/functions/constants/TimestampConstant.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/NullConstant.java,0,0,0,0,2,39
io/questdb/griffin/engine/functions/constants/DoubleConstant.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/FloatConstant.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/DateConstant.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/CharConstant.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/RegClassTypeConstant.java,0,0,0,0,1,1
io/questdb/griffin/engine/functions/constants/UuidConstant.java,0,0,0,0,3,3
io/questdb/griffin/engine/functions/constants/UuidTypeConstant.java,0,0,0,0,1,2
io/questdb/griffin/engine/functions/constants/NullBinConstant.java,0,0,0,0,1,3
io/questdb/griffin/engine/functions/constants/GeoByteConstant.java,0,0,0,0,2,2
io/questdb/griffin/engine/functions/constants/BinTypeConstant.java,0,0,0,0,1,2
io/questdb/metrics/NullCounter.java,0,0,0,0,1,6
io/questdb/metrics/NullLongGauge.java,0,0,0,0,1,6
io/questdb/test/tools/StationaryMicrosClock.java,0,0,0,0,0,0
io/questdb/cutlass/http/HttpHeaderParser.java,0,0,0,0,32,19
io/questdb/std/Uuid.java,0,0,0,0,7,16
io/questdb/griffin/engine/functions/bind/UuidBindVariable.java,0,0,0,0,1,2
io/questdb/griffin/engine/functions/bind/Long256BindVariable.java,0,0,0,0,1,7
io/questdb/std/AtomicIntList.java,0,0,0,0,4,7
io/questdb/cairo/TableWriterMetadata.java,0,0,0,0,8,15
io/questdb/cutlass/text/CopyContext.java,0,0,0,0,5,5
io/questdb/cutlass/text/CopyRequestTask.java,0,0,0,0,10,12
io/questdb/griffin/engine/functions/bind/StrBindVariable.java,0,0,0,0,3,17
io/questdb/std/ObjHashSet.java,0,0,0,0,8,11
io/questdb/log/TemplateParser.java,0,0,0,0,9,10
io/questdb/log/HttpLogRecordSink.java,0,0,0,0,8,14
io/questdb/cairo/TableReaderRecord.java,0,0,0,0,3,33
io/questdb/cairo/wal/WalDataRecord.java,0,0,0,0,2,33
io/questdb/network/IOContextFactoryImpl.java,0,0,0,0,2,3
io/questdb/griffin/engine/join/LongChain.java,0,0,0,0,2,4
io/questdb/test/log/LogAlertSocketTest.java,0,0,0,0,0,0
io/questdb/griffin/engine/functions/rnd/RndStrFunction.java,0,0,0,0,4,3
io/questdb/std/IntStack.java,0,0,0,0,7,9
io/questdb/griffin/engine/analytic/AnalyticContextImpl.java,0,0,0,0,6,8
io/questdb/cairo/wal/WalWriterMetadata.java,0,0,0,0,7,13
io/questdb/test/cutlass/text/SqlExecutionContextStub.java,0,0,0,0,0,0
io/questdb/cairo/AbstractFullDataFrameCursor.java,0,0,0,0,4,4
io/questdb/std/ObjStack.java,0,0,0,0,6,8
io/questdb/std/IntLongPriorityQueue.java,0,0,0,0,3,7
io/questdb/griffin/engine/table/LatestByValueIndexedRowCursorFactory.java,0,0,0,0,4,3
io/questdb/griffin/engine/table/BwdDataFrameRowCursorFactory.java,0,0,0,0,1,2
io/questdb/griffin/engine/table/DataFrameRowCursorFactory.java,0,0,0,0,1,2
io/questdb/cairo/wal/seq/SequencerMetadata.java,0,0,0,0,8,17
io/questdb/mp/MCSequence.java,0,0,0,0,0,2
io/questdb/mp/MPSequence.java,0,0,0,0,1,1
io/questdb/cairo/vm/api/MemoryCMARW.java,0,0,0,0,0,0
io/questdb/test/fuzz/FuzzInsertOperation.java,0,0,0,0,0,0
io/questdb/std/ByteCharSequenceIntHashMap.java,0,0,0,0,11,15
io/questdb/cairo/vm/api/MemoryMAR.java,0,0,0,0,0,2
io/questdb/cairo/frm/file/ContiguousFileColumnPool.java,0,0,0,0,1,3
io/questdb/test/griffin/RpnBuilder.java,0,0,0,0,0,0
io/questdb/cairo/map/CompactMapRecord.java,0,0,0,0,6,24
io/questdb/griffin/engine/table/SymbolIndexFilteredRowCursorFactory.java,0,0,0,0,2,6
io/questdb/cairo/wal/WalEventCursor.java,0,0,0,0,9,7
io/questdb/cairo/wal/SymbolMapDiffImpl.java,0,0,0,0,8,4
io/questdb/test/cutlass/pgwire/PGQuerySuspendabilityTest.java,0,0,0,0,0,0
io/questdb/cairo/vm/MemoryFCRImpl.java,0,0,0,0,0,3
io/questdb/cutlass/line/tcp/StaticPublicKeyRepo.java,0,0,0,0,2,0
io/questdb/griffin/ExpressionTreeBuilder.java,0,0,0,0,3,0
io/questdb/griffin/engine/ops/DoneOperationFuture.java,0,0,0,0,1,7
io/questdb/cairo/wal/seq/EmptyOperationCursor.java,0,0,0,0,1,5
io/questdb/std/str/DirectCharSequence.java,0,0,0,0,3,5
io/questdb/cairo/AbstractDataFrameCursorFactory.java,0,0,0,0,3,4
io/questdb/cairo/ptt/IsoWeekPartitionFormat.java,0,0,0,0,0,3
io/questdb/griffin/engine/table/VirtualFunctionDirectSymbolRecordCursor.java,0,0,0,0,0,0
io/questdb/griffin/engine/groupby/VirtualFunctionSkewedSymbolRecordCursor.java,0,0,0,0,1,2
io/questdb/test/griffin/CompiledFilterRegressionTest.java,0,0,0,0,0,0
io/questdb/test/cutlass/text/CairoConfigurationWrapper.java,0,0,0,0,0,0
io/questdb/cairo/DefaultCairoConfiguration.java,0,0,0,0,12,182
io/questdb/griffin/engine/table/FilteredRecordCursorFactory.java,0,0,0,0,3,6
io/questdb/griffin/engine/functions/groupby/LastSymbolGroupByFunction.java,0,0,0,0,0,2
io/questdb/griffin/engine/functions/constants/SymbolConstant.java,0,0,0,0,5,9
io/questdb/griffin/engine/functions/GroupByFunction.java,0,0,0,0,0,16
io/questdb/griffin/engine/functions/groupby/InterpolationGroupByFunction.java,0,0,0,0,7,40
io/questdb/griffin/engine/functions/groupby/CountLongConstGroupByFunction.java,0,0,0,0,1,9
io/questdb/griffin/engine/functions/groupby/AbstractCountGroupByFunction.java,0,0,0,0,2,8
io/questdb/mp/Barrier.java,0,0,0,0,0,8
io/questdb/cairo/TxReader.java,0,0,0,0,39,55
io/questdb/std/Numbers.java,0,0,0,0,29,75
io/questdb/mp/WorkerCleaner.java,0,0,0,0,0,1
io/questdb/griffin/engine/functions/bind/NamedParameterLinkFunction.java,0,0,0,0,3,33
io/questdb/griffin/engine/functions/date/OffsetTimestampFunctionFromOffset.java,0,0,0,0,2,2
io/questdb/griffin/engine/functions/str/TrimFunction.java,0,0,0,0,4,4
io/questdb/griffin/engine/functions/conditional/BinCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/BooleanCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/ByteCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/CharCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/DateCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/DoubleCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/FloatCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/GeoByteCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/GeoIntCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/GeoLongCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/GeoShortCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/IntCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/Long128CaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/Long256CaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/LongCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/ShortCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/StrCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/TimestampCaseFunction.java,0,0,0,0,2,1
io/questdb/griffin/engine/functions/conditional/UuidCaseFunction.java,0,0,0,0,2,1
io/questdb/cairo/wal/WalEventReader.java,0,0,0,0,4,1
io/questdb/griffin/FunctionFactoryDescriptor.java,0,0,0,0,8,11
io/questdb/test/griffin/AbstractO3Test.java,0,0,0,0,0,0
io/questdb/griffin/SqlParser.java,0,0,0,0,32,1
io/questdb/griffin/engine/join/AsOfJoinLightRecordCursorFactory.java,0,0,0,0,11,3
io/questdb/griffin/engine/join/LtJoinLightRecordCursorFactory.java,0,0,0,0,11,3
io/questdb/griffin/engine/join/SpliceJoinLightRecordCursorFactory.java,0,0,0,0,22,3
io/questdb/griffin/engine/functions/GenericRecordCursorFactory.java,0,0,0,0,2,2
io/questdb/test/jit/CompiledFilterIRSerializerTest.java,0,0,0,0,0,0
io/questdb/griffin/engine/union/ExceptCastRecordCursor.java,0,0,0,0,6,5
io/questdb/griffin/engine/union/ExceptRecordCursor.java,0,0,0,0,6,7
io/questdb/griffin/engine/union/IntersectCastRecordCursor.java,0,0,0,0,6,5
io/questdb/griffin/engine/union/IntersectRecordCursor.java,0,0,0,0,6,7
io/questdb/griffin/engine/union/UnionAllRecordCursor.java,0,0,0,0,4,4
io/questdb/cairo/sql/TableRecordMetadata.java,0,0,0,0,0,6
io/questdb/cutlass/text/types/InputFormatConfiguration.java,0,0,0,0,30,11
io/questdb/cutlass/line/tcp/LineTcpParser.java,0,0,0,0,52,12
io/questdb/cutlass/line/tcp/IOTableUpdateDetailsPool.java,0,0,0,0,7,3
io/questdb/cairo/DebugUtils.java,0,0,0,0,1,1
io/questdb/cairo/O3Utils.java,0,0,0,0,1,1
io/questdb/cairo/TableUtils.java,0,0,0,0,82,77
io/questdb/cairo/mig/EngineMigration.java,0,0,0,0,2,0
io/questdb/cairo/mig/Mig607.java,0,0,0,0,6,1
io/questdb/cairo/mig/Mig609.java,0,0,0,0,3,0
io/questdb/cairo/mig/Mig614.java,0,0,0,0,3,0
io/questdb/cairo/mig/Mig620.java,0,0,0,0,31,0
io/questdb/cairo/mig/Mig702.java,0,0,0,0,12,1
io/questdb/cutlass/text/TextDelimiterScanner.java,0,0,0,0,11,1
io/questdb/std/BytecodeAssembler.java,0,0,0,0,49,100
io/questdb/test/TestListener.java,0,0,0,0,0,0
io/questdb/test/log/MockAlertTarget.java,0,0,0,0,0,0
io/questdb/std/datetime/microtime/TimestampFormatUtils.java,0,0,0,0,36,27
io/questdb/std/datetime/millitime/DateFormatUtils.java,0,0,0,0,15,20
io/questdb/griffin/SqlUtil.java,0,0,0,0,6,40
io/questdb/cutlass/pgwire/PGWireServer.java,0,0,0,0,5,2
io/questdb/test/mp/OneToOnePerformanceTest.java,0,0,0,0,0,0
io/questdb/test/mp/WorkerPoolOneToThreePerformanceTest.java,0,0,0,0,0,0
io/questdb/test/cairo/CairoTestConfiguration.java,0,0,0,0,0,0
io/questdb/test/cairo/ConfigurationOverrides.java,0,0,0,0,0,0
io/questdb/griffin/CharacterStore.java,0,0,0,0,6,8
io/questdb/cairo/vm/MemoryCARWImpl.java,0,0,0,0,6,14
io/questdb/cairo/vm/MemoryCMARWImpl.java,0,0,0,0,7,20
io/questdb/cairo/vm/MemoryCMORImpl.java,0,0,0,0,3,8
io/questdb/cairo/vm/MemoryCMRImpl.java,0,0,0,0,3,5
io/questdb/test/cairo/LogRecordSinkAdapter.java,0,0,0,0,0,0
io/questdb/log/LogRecord.java,0,0,0,0,0,23
io/questdb/ServerConfiguration.java,0,0,0,0,0,11
io/questdb/griffin/engine/table/AsyncJitFilteredRecordCursorFactory.java,0,0,0,0,12,7
io/questdb/griffin/engine/table/DeferredSingleSymbolFilterDataFrameRecordCursorFactory.java,0,0,0,0,5,4
io/questdb/std/ReadOnlyObjList.java,0,0,0,0,0,6
io/questdb/cutlass/text/TextConfiguration.java,0,0,0,0,0,14
io/questdb/cutlass/line/udp/LineUdpLexer.java,0,0,0,0,17,4
io/questdb/cutlass/line/udp/LineUdpParser.java,0,0,0,0,9,3
io/questdb/griffin/engine/functions/bind/BinBindVariable.java,0,0,0,0,1,4
io/questdb/std/BinarySequence.java,0,0,0,0,0,3
io/questdb/cairo/TableNameRegistry.java,0,0,0,0,1,16
io/questdb/cutlass/http/HttpContextConfiguration.java,0,0,0,0,0,15
io/questdb/griffin/engine/join/NestedLoopLeftJoinRecordCursorFactory.java,0,0,0,0,5,3
io/questdb/griffin/engine/table/LatestByValueRecordCursor.java,0,0,0,0,6,5
io/questdb/griffin/engine/table/LatestByValuesIndexedRecordCursor.java,0,0,0,0,9,5
io/questdb/cutlass/text/types/DateAdapter.java,0,0,0,0,2,5
io/questdb/cutlass/text/types/DateUtf8Adapter.java,0,0,0,0,3,3
io/questdb/cutlass/text/types/TimestampAdapter.java,0,0,0,0,2,3
io/questdb/cairo/sql/DataFrame.java,0,0,0,0,0,4
io/questdb/tasks/LatestByTask.java,0,0,0,0,16,1
io/questdb/mp/CountDownLatchSPI.java,0,0,0,0,0,1
io/questdb/cutlass/line/tcp/NetworkIOJob.java,0,0,0,0,0,6
io/questdb/cutlass/text/types/OtherToTimestampAdapter.java,0,0,0,0,1,5
io/questdb/cutlass/text/types/TimestampCompatibleAdapter.java,0,0,0,0,0,1
io/questdb/cairo/TableWriterMetrics.java,0,0,0,0,5,3
io/questdb/cutlass/http/processors/JsonQueryMetrics.java,0,0,0,0,3,3
io/questdb/cutlass/pgwire/PgWireAuthenticator.java,0,0,0,0,0,0
io/questdb/test/AbstractTest.java,0,0,0,0,0,0
io/questdb/test/cutlass/line/tcp/AbstractLineTcpReceiverTest.java,0,0,0,0,0,0
io/questdb/cairo/sql/SqlExecutionCircuitBreakerConfiguration.java,0,0,0,0,0,7
io/questdb/std/SelfReturningObjectFactory.java,0,0,0,0,0,1
io/questdb/cairo/sql/SingleSymbolFilter.java,0,0,0,0,0,2
io/questdb/cutlass/http/processors/PrometheusMetricsProcessor.java,0,0,0,0,2,0
io/questdb/cairo/sql/AsyncWriterCommand.java,0,0,0,0,0,12
io/questdb/std/Unsafe.java,0,0,0,0,16,25
io/questdb/TelemetryConfiguration.java,0,0,0,0,0,4
io/questdb/cairo/vm/api/MemoryMAT.java,0,0,0,0,0,4
io/questdb/griffin/engine/table/DeferredSymbolIndexFilteredRowCursorFactory.java,0,0,0,0,4,6
io/questdb/griffin/engine/table/DeferredSymbolIndexRowCursorFactory.java,0,0,0,0,5,6
io/questdb/std/RostiAllocFacade.java,0,0,0,0,0,6
io/questdb/cairo/sql/RowCursorFactory.java,0,0,0,0,0,7
io/questdb/cairo/vm/MemoryPARWImpl.java,0,0,0,0,23,92
io/questdb/BuildInformation.java,0,0,0,0,0,3
io/questdb/griffin/engine/ops/CopyFactory.java,0,0,0,0,14,2
io/questdb/metrics/HealthMetrics.java,0,0,0,0,0,2
io/questdb/ServerMain.java,0,0,0,0,8,10
io/questdb/cairo/IndexFrameCursor.java,0,0,0,0,0,1
io/questdb/cairo/TableNameRegistryRO.java,0,0,0,0,7,6
io/questdb/cairo/wal/WalInitializer.java,0,0,0,0,0,1
io/questdb/cairo/IntervalBwdDataFrameCursor.java,0,0,0,0,1,1
io/questdb/cutlass/auth/PublicKeyRepo.java,0,0,0,0,0,1
io/questdb/cutlass/line/LineProtoTimestampAdapter.java,0,0,0,0,0,2
io/questdb/network/SelectFacade.java,0,0,0,0,0,1
io/questdb/std/datetime/TimeZoneRules.java,0,0,0,0,0,4
io/questdb/network/IODispatcherConfiguration.java,0,0,0,0,2,22
io/questdb/cairo/sql/DataFrameCursorFactory.java,0,0,0,0,3,8
io/questdb/griffin/engine/groupby/AbstractSampleByCursor.java,0,0,0,0,11,1
io/questdb/network/IOContextFactory.java,0,0,0,0,0,2
io/questdb/cutlass/line/AbstractLineSender.java,0,0,0,0,14,26
io/questdb/test/AbstractGriffinTest.java,0,0,0,0,0,0
io/questdb/test/cutlass/line/udp/LineUdpInsertTest.java,0,0,0,0,0,0
io/questdb/WorkerPoolManager.java,0,0,0,0,5,2
io/questdb/network/SuspendEvent.java,0,0,0,0,3,8
io/questdb/network/AtomicSuspendEvent.java,0,0,0,0,1,4
io/questdb/std/AbstractLowerCaseAsciiCharSequenceHashSet.java,0,0,0,0,7,10
io/questdb/std/LowerCaseAsciiCharSequenceIntHashMap.java,0,0,0,0,3,6
io/questdb/std/LowerCaseAsciiCharSequenceObjHashMap.java,0,0,0,0,2,8
io/questdb/std/LowerCaseAsciiCharSequenceHashSet.java,0,0,0,0,1,3
io/questdb/std/WeakObjectPoolBase.java,0,0,0,0,3,2
io/questdb/std/LowerCaseCharSequenceIntHashMap.java,0,0,0,0,3,9
io/questdb/std/AbstractIntHashSet.java,0,0,0,0,8,5
io/questdb/std/IntObjHashMap.java,0,0,0,0,1,9
io/questdb/std/CompactIntHashSet.java,0,0,0,0,1,8
io/questdb/std/IntIntHashMap.java,0,0,0,0,2,5
io/questdb/std/AbstractLowerCaseCharSequenceHashSet.java,0,0,0,0,7,9
io/questdb/std/LowerCaseCharSequenceHashSet.java,0,0,0,0,1,6
io/questdb/std/AbstractCharSequenceHashSet.java,0,0,0,0,7,9
io/questdb/std/CompactCharSequenceHashSet.java,0,0,0,0,1,7
io/questdb/std/AbstractLongHashSet.java,0,0,0,0,8,5
io/questdb/std/LongObjHashMap.java,0,0,0,0,1,7
io/questdb/std/LongHashSet.java,0,0,0,0,2,12
io/questdb/std/LongLongHashMap.java,0,0,0,0,2,4
io/questdb/std/CompactLongHashSet.java,0,0,0,0,1,7
io/questdb/std/LongIntHashMap.java,0,0,0,0,2,5
io/questdb/std/datetime/AbstractTimeZoneRules.java,0,0,0,0,13,0
io/questdb/std/datetime/microtime/TimeZoneRulesMicros.java,0,0,0,0,0,0
io/questdb/std/datetime/millitime/TimeZoneRulesMillis.java,0,0,0,0,0,1
io/questdb/cutlass/text/GenericTextLexer.java,0,0,0,0,1,1
io/questdb/cutlass/text/CsvTextLexer.java,0,0,0,0,0,0
io/questdb/griffin/engine/groupby/vect/GroupByJob.java,0,0,0,0,0,0
io/questdb/cairo/O3CallbackJob.java,0,0,0,0,0,1
io/questdb/cairo/ColumnIndexerJob.java,0,0,0,0,0,0
io/questdb/cutlass/text/CopyJob.java,0,0,0,0,9,2
io/questdb/griffin/engine/table/LatestByAllIndexedJob.java,0,0,0,0,0,0
io/questdb/mp/SynchronizedJob.java,0,0,0,0,2,0
io/questdb/cairo/pool/MetadataPool.java,0,0,0,0,1,0
io/questdb/griffin/engine/groupby/AbstractSampleByRecordCursorFactory.java,0,0,0,0,2,3
io/questdb/griffin/engine/groupby/SampleByFillNoneRecordCursorFactory.java,0,0,0,0,1,3
io/questdb/griffin/engine/groupby/AbstractSampleByFillRecordCursorFactory.java,0,0,0,0,3,1
io/questdb/griffin/engine/groupby/AbstractSampleByNotKeyedRecordCursorFactory.java,0,0,0,0,0,1
io/questdb/griffin/engine/table/AbstractDescendingRecordListCursor.java,0,0,0,0,5,5
io/questdb/griffin/engine/table/LatestByValuesRecordCursor.java,0,0,0,0,5,2
io/questdb/griffin/engine/functions/regex/ILikeStrFunctionFactory.java,0,0,0,0,0,1
io/questdb/griffin/engine/functions/regex/LikeStrFunctionFactory.java,0,0,0,0,0,1
io/questdb/test/cutlass/line/tcp/AbstractLineTcpReceiverFuzzTest.java,0,0,0,0,0,0
io/questdb/test/cairo/TestFilesFacade.java,0,0,0,0,0,0
io/questdb/griffin/model/AnalyticColumn.java,0,0,0,0,4,5
io/questdb/cutlass/http/processors/TextImportProcessorState.java,0,0,0,0,14,2
io/questdb/cairo/pool/WriterSource.java,0,0,0,0,0,2
io/questdb/griffin/engine/groupby/DistinctKeyRecordCursorFactory.java,0,0,0,0,2,3
io/questdb/griffin/engine/functions/constants/Long256Constant.java,0,0,0,0,1,5
io/questdb/std/Long256.java,0,0,0,0,1,4
io/questdb/cairo/TableDescriptor.java,0,0,0,0,0,4
